"","uid","domainID","siteID","namedLocation","collectDate","sampleID","sampleCode","batchID","sampleCondition","laboratoryName","analysisDate","analyzedBy","sampleType","replicate","sampleVolumeFiltered","filterSize","percentFilterAnalyzed","analyte","analyteConcentration","plantAlgaeLabUnits","testMethod","method","acidTreatment","externalRemarks","externalLabDataQF","publicationDate","release"
"58","58739b7c-2144-4e51-9fd7-501a738a9123","D12","BLDE","BLDE.AOS.reach",2018-07-31,"BLDE.20180731.EPILITHON.2.CHL/PHEO.1","B00000013469","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","1",10,25,100,"total chlorophyll a",57.25,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"59","8d153d81-e521-4f8f-b774-22e8f8c5cef1","D12","BLDE","BLDE.AOS.reach",2018-07-31,"BLDE.20180731.EPILITHON.2.REP2.CHL/PHEO.2","A00000031219","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","2",10,25,100,"chlorophyll a",35.37,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"60","24942011-3445-446e-ac34-dbf021956c8f","D12","BLDE","BLDE.AOS.reach",2018-07-31,"BLDE.20180731.EPILITHON.5.CHL/PHEO.1","B00000013412","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","1",5,25,100,"total chlorophyll a",165.23,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"61","c9271018-f020-4300-b347-2cd7df5bf164","D12","BLDE","BLDE.AOS.reach",2018-07-31,"BLDE.20180731.EPILITHON.2.CHL/PHEO.1","B00000013469","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","1",10,25,100,"pheophytin",18.69,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"62","ccd5c7a8-8eae-46a0-8198-90b3296a4f0f","D12","BLDE","BLDE.AOS.reach",2018-07-31,"BLDE.20180731.EPILITHON.4.CHL/PHEO.1","B00000013461","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","1",10,25,100,"total chlorophyll a",55.26,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"63","db0d52cf-a446-4035-bd81-b449825f943a","D12","BLDE","BLDE.AOS.reach",2018-07-31,"BLDE.20180731.EPILITHON.7.CHL/PHEO.1","B00000013414","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","1",5,25,100,"pheophytin",19.4,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"64","eef89a4c-2ae5-4928-b1cb-2947c48b365e","D12","BLDE","BLDE.AOS.reach",2018-07-31,"BLDE.20180731.EPILITHON.1.CHL/PHEO.1","B00000013470","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","1",10,25,100,"pheophytin",17.14,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"65","2446b588-caf9-4812-a4c4-e2933e46bf40","D12","BLDE","BLDE.AOS.reach",2018-07-31,"BLDE.20180731.EPILITHON.2.REP2.CHL/PHEO.2","A00000031219","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","2",10,25,100,"pheophytin",17.86,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"66","4941febc-e3b8-4eaf-8378-37868c1864db","D12","BLDE","BLDE.AOS.reach",2018-07-31,"BLDE.20180731.EPILITHON.2.REP2.CHL/PHEO.2","A00000031219","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","2",10,25,100,"total chlorophyll a",45.62,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"67","c2f3f69f-6fda-41b2-af22-dfe7a0c77868","D12","BLDE","BLDE.AOS.reach",2018-07-31,"BLDE.20180731.EPILITHON.1.CHL/PHEO.1","B00000013470","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","1",10,25,100,"chlorophyll a",49.45,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"68","321bfe53-3b68-4790-adee-ce066bc19e59","D12","BLDE","BLDE.AOS.reach",2018-07-31,"BLDE.20180731.EPILITHON.3.CHL/PHEO.1","B00000013462","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","1",5,25,100,"chlorophyll a",297.29,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"69","f9d43a10-7d83-40bb-935a-153fe5112c2a","D12","BLDE","BLDE.AOS.reach",2018-07-31,"BLDE.20180731.EPILITHON.7.CHL/PHEO.1","B00000013414","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","1",5,25,100,"total chlorophyll a",50.88,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"70","dc47a2d3-e1c8-49d1-8450-8a7c39fd5355","D12","BLDE","BLDE.AOS.reach",2018-07-31,"BLDE.20180731.EPILITHON.3.CHL/PHEO.1","B00000013462","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","1",5,25,100,"total chlorophyll a",314.45,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"71","1968ac56-261e-4b4e-b9b0-3dcc8d539084","D12","BLDE","BLDE.AOS.reach",2018-07-31,"BLDE.20180731.EPILITHON.5.CHL/PHEO.1","B00000013412","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","1",5,25,100,"chlorophyll a",142.74,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"72","de776fa7-6049-4b5a-821e-7438103f7114","D12","BLDE","BLDE.AOS.S2",2018-07-31,"BLDE.20180731.SESTON.1.CHL/PHEO.1","B00000013424","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","1",50,25,100,"total chlorophyll a",1.24,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"73","2b9c3f18-d6bc-47e2-87c8-60a385230f52","D12","BLDE","BLDE.AOS.reach",2018-07-31,"BLDE.20180731.EPILITHON.7.CHL/PHEO.1","B00000013414","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","1",5,25,100,"chlorophyll a",39.74,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"74","2edc8469-9f6e-4f2a-9604-c19cadea68b9","D12","BLDE","BLDE.AOS.reach",2018-07-31,"BLDE.20180731.EPILITHON.1.CHL/PHEO.1","B00000013470","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","1",10,25,100,"total chlorophyll a",59.28,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"75","0fe45061-e49d-4b69-baea-7da183887110","D12","BLDE","BLDE.AOS.reach",2018-07-31,"BLDE.20180731.EPILITHON.8.CHL/PHEO.1","B00000013411","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","1",5,25,100,"total chlorophyll a",151.88,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"76","af7d5b76-0aeb-4b7d-8ab2-94a0a2656966","D12","BLDE","BLDE.AOS.reach",2018-07-31,"BLDE.20180731.EPILITHON.6.CHL/PHEO.1","B00000013413","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","1",5,25,100,"pheophytin",161.3,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"77","690cd0a6-c0e2-49eb-afa9-7e80265f5ad2","D12","BLDE","BLDE.AOS.reach",2018-07-31,"BLDE.20180731.EPILITHON.8.CHL/PHEO.1","B00000013411","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","1",5,25,100,"pheophytin",39.49,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"78","533c0c10-f144-4c22-bdd4-77444bc1aaa5","D12","BLDE","BLDE.AOS.reach",2018-07-31,"BLDE.20180731.EPILITHON.4.CHL/PHEO.1","B00000013461","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","1",10,25,100,"chlorophyll a",45.05,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"79","22fea0be-f4fd-4771-a930-e70838d053d7","D12","BLDE","BLDE.AOS.S2",2018-07-31,"BLDE.20180731.SESTON.1.CHL/PHEO.1","B00000013424","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","1",50,25,100,"chlorophyll a",0.53,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"80","57e693fc-c29b-4ba1-ab6b-d864cf834759","D12","BLDE","BLDE.AOS.reach",2018-07-31,"BLDE.20180731.EPILITHON.6.CHL/PHEO.1","B00000013413","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","1",5,25,100,"chlorophyll a",317.76,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"81","b5e7af87-eff7-43e5-b0ce-ab59f3e0d726","D12","BLDE","BLDE.AOS.reach",2018-07-31,"BLDE.20180731.EPILITHON.8.CHL/PHEO.1","B00000013411","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","1",5,25,100,"chlorophyll a",129.21,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"82","9405868b-3798-40eb-b15c-95ffe5bd5469","D12","BLDE","BLDE.AOS.reach",2018-07-31,"BLDE.20180731.EPILITHON.2.CHL/PHEO.1","B00000013469","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","1",10,25,100,"chlorophyll a",46.53,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"83","426037d4-c1ab-4c6a-9290-ebfecf93d7f3","D12","BLDE","BLDE.AOS.reach",2018-07-31,"BLDE.20180731.EPILITHON.6.CHL/PHEO.1","B00000013413","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","1",5,25,100,"total chlorophyll a",410.34,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"84","a63e8234-8272-4a1f-a33d-2a5af0fe030b","D12","BLDE","BLDE.AOS.S2",2018-07-31,"BLDE.20180731.SESTON.1.CHL/PHEO.1","B00000013424","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","1",50,25,100,"pheophytin",1.24,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"85","dac03ac6-bc64-4f8b-969c-73d012ef94b6","D12","BLDE","BLDE.AOS.reach",2018-07-31,"BLDE.20180731.EPILITHON.3.CHL/PHEO.1","B00000013462","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","1",5,25,100,"pheophytin",29.91,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"86","1166297b-3716-4979-ba69-cde8cffb2f67","D12","BLDE","BLDE.AOS.reach",2018-07-31,"BLDE.20180731.EPILITHON.4.CHL/PHEO.1","B00000013461","D13D12_7782.65.67","condition ok","EcoAnalysts Inc.",2018-08-09,"5SD3v6V9C763w1YKG/y7EA==","chlorophyll/pheophytin","1",10,25,100,"pheophytin",17.77,"microgramsPerLiter","ECOANALYSTS_algalChlorophyll_V2",NA,NA,NA,NA,"20221128T175724Z","RELEASE-2023"
"87","ed4d7cc8-1ede-469a-a7ae-64b9049e4a91","D12","BLDE","BLDE.AOS.reach",2018-09-11,"BLDE.20180911.EPILITHON.6.P.1","A00000053533","18-386","condition ok","SIRFER Lab at University of Utah",2019-02-06,"a1rVWpE0V4zMCUk591/P0Q==","P","1",8,25,100,"phosphorus",432.96,"microgramsPerLiter","ICPMetalsLab_P_V1.2","Ivanov et al 2012",NA,NA,NA,"20221128T185959Z","RELEASE-2023"
"88","36e2e05d-3d40-46ce-ac27-4d3480d79c67","D12","BLDE","BLDE.AOS.reach",2018-09-11,"BLDE.20180911.EPILITHON.8.P.1","A00000053481","18-386","condition ok","SIRFER Lab at University of Utah",2019-02-06,"a1rVWpE0V4zMCUk591/P0Q==","P","1",8,25,100,"phosphorus",844.55,"microgramsPerLiter","ICPMetalsLab_P_V1.2","Ivanov et al 2012",NA,NA,NA,"20221128T185959Z","RELEASE-2023"
"89","be6ccd7c-a38a-46c3-8069-18401fa488b9","D12","BLDE","BLDE.AOS.reach",2018-09-11,"BLDE.20180911.EPILITHON.7.P.1","A00000053532","18-386","condition ok","SIRFER Lab at University of Utah",2019-02-06,"a1rVWpE0V4zMCUk591/P0Q==","P","1",8,25,100,"phosphorus",478.06,"microgramsPerLiter","ICPMetalsLab_P_V1.2","Ivanov et al 2012",NA,NA,NA,"20221128T185959Z","RELEASE-2023"
"90","964bc431-a1bd-47d7-9e60-c2b55ba8307b","D12","BLDE","BLDE.AOS.reach",2018-09-11,"BLDE.20180911.EPILITHON.3.P.1","A00000053432","18-386","condition ok","SIRFER Lab at University of Utah",2019-02-06,"a1rVWpE0V4zMCUk591/P0Q==","P","1",6,25,100,"phosphorus",366.83,"microgramsPerLiter","ICPMetalsLab_P_V1.2","Ivanov et al 2012",NA,NA,NA,"20221128T185959Z","RELEASE-2023"
"91","eacb8dd6-c841-4865-9b3e-fc198eaf88a1","D12","BLDE","BLDE.AOS.reach",2018-09-11,"BLDE.20180911.EPILITHON.2.P.1","A00000053433","18-386","condition ok","SIRFER Lab at University of Utah",2019-02-06,"a1rVWpE0V4zMCUk591/P0Q==","P","1",6,25,100,"phosphorus",688.87,"microgramsPerLiter","ICPMetalsLab_P_V1.2","Ivanov et al 2012",NA,NA,NA,"20221128T185959Z","RELEASE-2023"
"92","83efdfc9-5a3d-4d05-9d57-241849c0aaff","D12","BLDE","BLDE.AOS.reach",2018-09-11,"BLDE.20180911.EPILITHON.5.P.1","A00000053448","18-386","condition ok","SIRFER Lab at University of Utah",2019-02-06,"a1rVWpE0V4zMCUk591/P0Q==","P","1",8,25,100,"phosphorus",403.04,"microgramsPerLiter","ICPMetalsLab_P_V1.2","Ivanov et al 2012",NA,NA,NA,"20221128T185959Z","RELEASE-2023"
"93","3dfe8f49-5337-4eef-8d0f-cb6626d7c5c9","D12","BLDE","BLDE.AOS.reach",2018-09-11,"BLDE.20180911.EPILITHON.4.P.1","A00000053431","18-386","condition ok","SIRFER Lab at University of Utah",2019-02-06,"a1rVWpE0V4zMCUk591/P0Q==","P","1",6,25,100,"phosphorus",456.57,"microgramsPerLiter","ICPMetalsLab_P_V1.2","Ivanov et al 2012",NA,NA,NA,"20221128T185959Z","RELEASE-2023"
"94","ac80ac96-e99d-4487-a1c2-2de719f7819e","D12","BLDE","BLDE.AOS.reach",2018-09-11,"BLDE.20180911.EPILITHON.1.P.1","A00000053467","18-386","condition ok","SIRFER Lab at University of Utah",2019-02-06,"a1rVWpE0V4zMCUk591/P0Q==","P","1",6,25,100,"phosphorus",1092.09,"microgramsPerLiter","ICPMetalsLab_P_V1.2","Ivanov et al 2012",NA,NA,NA,"20221128T185959Z","RELEASE-2023"
"95","1858036b-c24e-4081-ae1f-02b55bea7ee6","D12","BLDE","BLDE.AOS.reach",2018-09-11,"BLDE.20180911.EPILITHON.1.CNSA.1","A00000053501",NA,"condition ok","SIRFER Lab at University of Utah",2019-01-09,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",6,25,100,"d15N",NA,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221128T185959Z","RELEASE-2023"
"96","56246d40-1741-4433-9797-880cf783cc39","D12","BLDE","BLDE.AOS.reach",2018-09-11,"BLDE.20180911.EPILITHON.3.CNSA.1","A00000053449",NA,"condition ok","SIRFER Lab at University of Utah",2019-01-09,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",6,25,100,"d15N",NA,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221128T185959Z","RELEASE-2023"
"97","cdefd3ea-64d8-46af-a791-e17e680e773a","D12","BLDE","BLDE.AOS.reach",2018-09-11,"BLDE.20180911.EPILITHON.4.CNSA.1","A00000053415",NA,"condition ok","SIRFER Lab at University of Utah",2019-01-09,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",6,25,100,"nitrogen",NA,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221128T185959Z","RELEASE-2023"
"98","7d4fcb05-f13d-44e3-ac65-ea286c8b0dc6","D12","BLDE","BLDE.AOS.reach",2018-09-11,"BLDE.20180911.EPILITHON.3.CNSA.1","A00000053449",NA,"condition ok","SIRFER Lab at University of Utah",2019-01-09,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",6,25,100,"d13C",NA,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T185959Z","RELEASE-2023"
"99","2cacc1a2-ea7a-4cef-8be6-87174cf528f1","D12","BLDE","BLDE.AOS.reach",2018-09-11,"BLDE.20180911.EPILITHON.2.CNSA.1","A00000053517",NA,"condition ok","SIRFER Lab at University of Utah",2019-01-09,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",6,25,100,"d13C",NA,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T185959Z","RELEASE-2023"
"100","3a50ca59-18bb-4c36-933b-d5ca0ba86b8e","D12","BLDE","BLDE.AOS.reach",2018-09-11,"BLDE.20180911.EPILITHON.5.CNSA.1","A00000053482",NA,"condition ok","SIRFER Lab at University of Utah",2019-01-09,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"sulfur",NA,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221128T185959Z","RELEASE-2023"
"101","46d8bb32-c14b-4c23-bb46-e11e303eb141","D12","BLDE","BLDE.AOS.reach",2018-09-11,"BLDE.20180911.EPILITHON.6.CNSA.1","A00000053499",NA,"condition ok","SIRFER Lab at University of Utah",2019-01-09,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"sulfur",NA,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221128T185959Z","RELEASE-2023"
"102","c1f107cc-4bdc-49aa-bef8-dbe029d9cae3","D12","BLDE","BLDE.AOS.reach",2018-09-11,"BLDE.20180911.EPILITHON.5.CNSA.1","A00000053482",NA,"condition ok","SIRFER Lab at University of Utah",2019-01-09,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"nitrogen",NA,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221128T185959Z","RELEASE-2023"
"103","a764f4d6-152d-401f-b11b-a32767e872f0","D12","BLDE","BLDE.AOS.reach",2018-09-11,"BLDE.20180911.EPILITHON.5.CNSA.1","A00000053482",NA,"condition ok","SIRFER Lab at University of Utah",2019-01-09,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"d34S",NA,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221128T185959Z","RELEASE-2023"
"104","2c597b7e-a766-4560-a69d-9ef937b0f859","D12","BLDE","BLDE.AOS.reach",2018-09-11,"BLDE.20180911.EPILITHON.4.CNSA.1","A00000053415",NA,"condition ok","SIRFER Lab at University of Utah",2019-01-09,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",6,25,100,"carbon",NA,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T185959Z","RELEASE-2023"
"105","c925df9a-0647-4b6a-8c81-f48c36732ef5","D12","BLDE","BLDE.AOS.reach",2018-09-11,"BLDE.20180911.EPILITHON.7.CNSA.1","A00000053498",NA,"condition ok","SIRFER Lab at University of Utah",2019-01-09,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"nitrogen",NA,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221128T185959Z","RELEASE-2023"
"106","37eac1bd-4409-431d-883f-f8085bd1df45","D12","BLDE","BLDE.AOS.reach",2018-09-11,"BLDE.20180911.EPILITHON.8.CNSA.1","A00000053447",NA,"condition ok","SIRFER Lab at University of Utah",2019-01-09,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"nitrogen",NA,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a",NA,NA,NA,"20221128T185959Z","RELEASE-2023"
"107","1ea43dc1-382a-42af-affc-0bf2eab8c3f9","D12","BLDE","BLDE.AOS.reach",2018-09-11,"BLDE.20180911.EPILITHON.6.CNSA.1","A00000053499",NA,"condition ok","SIRFER Lab at University of Utah",2019-01-09,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"carbon",NA,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T185959Z","RELEASE-2023"
"108","1e287518-10ca-4fc2-a897-0c40f18a0859","D12","BLDE","BLDE.AOS.reach",2018-09-11,"BLDE.20180911.EPILITHON.3.CNSA.1","A00000053449",NA,"condition ok","SIRFER Lab at University of Utah",2019-01-09,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",6,25,100,"sulfur",NA,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012b",NA,NA,NA,"20221128T185959Z","RELEASE-2023"
"109","44e374da-3651-4568-a101-e1a79464b43b","D12","BLDE","BLDE.AOS.reach",2018-09-11,"BLDE.20180911.EPILITHON.5.CNSA.1","A00000053482",NA,"condition ok","SIRFER Lab at University of Utah",2019-01-09,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"d13C",NA,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T185959Z","RELEASE-2023"
"110","65694828-47cc-40ca-93e4-9cb247f4c98a","D12","BLDE","BLDE.AOS.reach",2018-09-11,"BLDE.20180911.EPILITHON.8.CNSA.1","A00000053447",NA,"condition ok","SIRFER Lab at University of Utah",2019-01-09,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"d13C",NA,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T185959Z","RELEASE-2023"
"111","3319dced-134e-4036-b835-023c4b4b73b3","D12","BLDE","BLDE.AOS.reach",2018-09-11,"BLDE.20180911.EPILITHON.8.CNSA.1","A00000053447",NA,"condition ok","SIRFER Lab at University of Utah",2019-01-09,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"carbon",NA,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T185959Z","RELEASE-2023"
"112","112f9491-be72-4d8c-995e-bc64d58fe5e7","D12","BLDE","BLDE.AOS.reach",2018-09-11,"BLDE.20180911.EPILITHON.6.CNSA.1","A00000053499",NA,"condition ok","SIRFER Lab at University of Utah",2019-01-09,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",8,25,100,"d13C",NA,"perMill","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T185959Z","RELEASE-2023"
"113","1c35158b-6614-4428-805a-ef5f037ed610","D12","BLDE","BLDE.AOS.reach",2018-09-11,"BLDE.20180911.EPILITHON.3.CNSA.1","A00000053449",NA,"condition ok","SIRFER Lab at University of Utah",2019-01-09,"ElFtGy1kV49xqNP00HfxQA==","CNS","1",6,25,100,"carbon",NA,"microgramsPerLiter","SIRFER_algalPlantChem_isotopes_V1","Revesz & Coplen 2012a","N",NA,NA,"20221128T185959Z","RELEASE-2023"
